IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP10;IP_PROP11;IP_PROP14;IC_GROUP0;IC_GROUP1;IC_GROUP2
146;WebSockets;146;Y;;;;Вебсокеты (WebSockets) - это продвинутая технология, позволяющая открыть постоянное двунаправленное сетевое соединение между браузером пользователя и сервером. С помощью его API вы можете отправить сообщение на сервер и получить ответ без выполнения http запроса, причем этот процесс будет событийно-управляемым.;text;;;text;;500;;Middle;https://developer.mozilla.org/ru/docs/WebSockets;socket.io - самая популярная библиотека для создания веб-приложений на WebSockets;;;
146;WebSockets;146;Y;;;;Вебсокеты (WebSockets) - это продвинутая технология, позволяющая открыть постоянное двунаправленное сетевое соединение между браузером пользователя и сервером. С помощью его API вы можете отправить сообщение на сервер и получить ответ без выполнения http запроса, причем этот процесс будет событийно-управляемым.;text;;;text;;500;;Middle;https://developer.mozilla.org/en-US/docs/Web/API/WebSockets_API/Writing_WebSocket_client_applications;Документация MDN;;;
146;WebSockets;146;Y;;;;Вебсокеты (WebSockets) - это продвинутая технология, позволяющая открыть постоянное двунаправленное сетевое соединение между браузером пользователя и сервером. С помощью его API вы можете отправить сообщение на сервер и получить ответ без выполнения http запроса, причем этот процесс будет событийно-управляемым.;text;;;text;;500;;Middle;https://developer.mozilla.org/en-US/docs/Web/API/WebSockets_API/Writing_WebSocket_client_applications;Туториал на MDN;;;
146;WebSockets;146;Y;;;;Вебсокеты (WebSockets) - это продвинутая технология, позволяющая открыть постоянное двунаправленное сетевое соединение между браузером пользователя и сервером. С помощью его API вы можете отправить сообщение на сервер и получить ответ без выполнения http запроса, причем этот процесс будет событийно-управляемым.;text;;;text;;500;;Middle;https://developer.mozilla.org/en-US/docs/Web/API/WebSockets_API/Writing_WebSocket_client_applications;socket.io - самая популярная библиотека для создания веб-приложений на WebSockets;;;
146;WebSockets;146;Y;;;;Вебсокеты (WebSockets) - это продвинутая технология, позволяющая открыть постоянное двунаправленное сетевое соединение между браузером пользователя и сервером. С помощью его API вы можете отправить сообщение на сервер и получить ответ без выполнения http запроса, причем этот процесс будет событийно-управляемым.;text;;;text;;500;;Middle;https://socket.io/;Документация MDN;;;
146;WebSockets;146;Y;;;;Вебсокеты (WebSockets) - это продвинутая технология, позволяющая открыть постоянное двунаправленное сетевое соединение между браузером пользователя и сервером. С помощью его API вы можете отправить сообщение на сервер и получить ответ без выполнения http запроса, причем этот процесс будет событийно-управляемым.;text;;;text;;500;;Middle;https://socket.io/;Туториал на MDN;;;
146;WebSockets;146;Y;;;;Вебсокеты (WebSockets) - это продвинутая технология, позволяющая открыть постоянное двунаправленное сетевое соединение между браузером пользователя и сервером. С помощью его API вы можете отправить сообщение на сервер и получить ответ без выполнения http запроса, причем этот процесс будет событийно-управляемым.;text;;;text;;500;;Middle;https://socket.io/;socket.io - самая популярная библиотека для создания веб-приложений на WebSockets;;;
147;Jest;147;Y;;;;Jest — архитектурный подход или набор шаблонов программирования для построения пользовательского интерфейса веб-приложений, сочетающийся с реактивным программированием и построенный на однонаправленных потоках данных. Согласно замыслу создателей и несмотря на то, что Facebook предоставил реализацию Flux в дополнение к React, Flux не является ещё одним веб-фреймворком, а является архитектурным решением.;text;;;text;;500;;Middle+;https://jestjs.io/docs/en/getting-started;Официальная документация;;;
147;Jest;147;Y;;;;Jest — архитектурный подход или набор шаблонов программирования для построения пользовательского интерфейса веб-приложений, сочетающийся с реактивным программированием и построенный на однонаправленных потоках данных. Согласно замыслу создателей и несмотря на то, что Facebook предоставил реализацию Flux в дополнение к React, Flux не является ещё одним веб-фреймворком, а является архитектурным решением.;text;;;text;;500;;Middle+;https://jestjs.io/docs/en/getting-started;"Academind - ""JavaScript Testing Introduction Tutorial - Unit Tests, Integration Tests & e2e Tests""";;;
147;Jest;147;Y;;;;Jest — архитектурный подход или набор шаблонов программирования для построения пользовательского интерфейса веб-приложений, сочетающийся с реактивным программированием и построенный на однонаправленных потоках данных. Согласно замыслу создателей и несмотря на то, что Facebook предоставил реализацию Flux в дополнение к React, Flux не является ещё одним веб-фреймворком, а является архитектурным решением.;text;;;text;;500;;Middle+;https://jestjs.io/docs/en/getting-started;"Academind - ""JavaScript Testing - Mocking Async Code""";;;
147;Jest;147;Y;;;;Jest — архитектурный подход или набор шаблонов программирования для построения пользовательского интерфейса веб-приложений, сочетающийся с реактивным программированием и построенный на однонаправленных потоках данных. Согласно замыслу создателей и несмотря на то, что Facebook предоставил реализацию Flux в дополнение к React, Flux не является ещё одним веб-фреймворком, а является архитектурным решением.;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=r9HdJ8P6GQI&t=1344s;Официальная документация;;;
147;Jest;147;Y;;;;Jest — архитектурный подход или набор шаблонов программирования для построения пользовательского интерфейса веб-приложений, сочетающийся с реактивным программированием и построенный на однонаправленных потоках данных. Согласно замыслу создателей и несмотря на то, что Facebook предоставил реализацию Flux в дополнение к React, Flux не является ещё одним веб-фреймворком, а является архитектурным решением.;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=r9HdJ8P6GQI&t=1344s;"Academind - ""JavaScript Testing Introduction Tutorial - Unit Tests, Integration Tests & e2e Tests""";;;
147;Jest;147;Y;;;;Jest — архитектурный подход или набор шаблонов программирования для построения пользовательского интерфейса веб-приложений, сочетающийся с реактивным программированием и построенный на однонаправленных потоках данных. Согласно замыслу создателей и несмотря на то, что Facebook предоставил реализацию Flux в дополнение к React, Flux не является ещё одним веб-фреймворком, а является архитектурным решением.;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=r9HdJ8P6GQI&t=1344s;"Academind - ""JavaScript Testing - Mocking Async Code""";;;
147;Jest;147;Y;;;;Jest — архитектурный подход или набор шаблонов программирования для построения пользовательского интерфейса веб-приложений, сочетающийся с реактивным программированием и построенный на однонаправленных потоках данных. Согласно замыслу создателей и несмотря на то, что Facebook предоставил реализацию Flux в дополнение к React, Flux не является ещё одним веб-фреймворком, а является архитектурным решением.;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=4Fl5GH4eYZ8;Официальная документация;;;
147;Jest;147;Y;;;;Jest — архитектурный подход или набор шаблонов программирования для построения пользовательского интерфейса веб-приложений, сочетающийся с реактивным программированием и построенный на однонаправленных потоках данных. Согласно замыслу создателей и несмотря на то, что Facebook предоставил реализацию Flux в дополнение к React, Flux не является ещё одним веб-фреймворком, а является архитектурным решением.;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=4Fl5GH4eYZ8;"Academind - ""JavaScript Testing Introduction Tutorial - Unit Tests, Integration Tests & e2e Tests""";;;
147;Jest;147;Y;;;;Jest — архитектурный подход или набор шаблонов программирования для построения пользовательского интерфейса веб-приложений, сочетающийся с реактивным программированием и построенный на однонаправленных потоках данных. Согласно замыслу создателей и несмотря на то, что Facebook предоставил реализацию Flux в дополнение к React, Flux не является ещё одним веб-фреймворком, а является архитектурным решением.;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=4Fl5GH4eYZ8;"Academind - ""JavaScript Testing - Mocking Async Code""";;;
148;RxJS;148;Y;;;;RxJS - это библиотека для работы с асинхронными и основанными на событиях программами с использованием наблюдаемых последовательностей. Библиотека предоставляет основной тип Observable, несколько вспомогательных типов (Observer, Schedulers, Subjects) и операторы работы с событиями как с коллекциями (map, filter, reduce, every и подобные из JavaScript Array).;text;;;text;;500;;Middle+;https://rxjs-dev.firebaseapp.com/guide/overview;Официальная документация;;;
148;RxJS;148;Y;;;;RxJS - это библиотека для работы с асинхронными и основанными на событиях программами с использованием наблюдаемых последовательностей. Библиотека предоставляет основной тип Observable, несколько вспомогательных типов (Observer, Schedulers, Subjects) и операторы работы с событиями как с коллекциями (map, filter, reduce, every и подобные из JavaScript Array).;text;;;text;;500;;Middle+;https://rxjs-dev.firebaseapp.com/guide/overview;"Academind - ""Understanding RxJS""";;;
148;RxJS;148;Y;;;;RxJS - это библиотека для работы с асинхронными и основанными на событиях программами с использованием наблюдаемых последовательностей. Библиотека предоставляет основной тип Observable, несколько вспомогательных типов (Observer, Schedulers, Subjects) и операторы работы с событиями как с коллекциями (map, filter, reduce, every и подобные из JavaScript Array).;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=T9wOu11uU6U&list=PL55RiY5tL51pHpagYcrN9ubNLVXF8rGVi;Официальная документация;;;
148;RxJS;148;Y;;;;RxJS - это библиотека для работы с асинхронными и основанными на событиях программами с использованием наблюдаемых последовательностей. Библиотека предоставляет основной тип Observable, несколько вспомогательных типов (Observer, Schedulers, Subjects) и операторы работы с событиями как с коллекциями (map, filter, reduce, every и подобные из JavaScript Array).;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=T9wOu11uU6U&list=PL55RiY5tL51pHpagYcrN9ubNLVXF8rGVi;"Academind - ""Understanding RxJS""";;;
149;Next.js;149;Y;;;;Next.js представляет собой облегченный фреймворк для статических и обработанных сервером приложений React. По сути это Server Side Rendering для React с возможностью генерации статиеских сборок.;text;;;text;;500;;Middle+;https://nextjs.org/docs;Официальная документация;;;
149;Next.js;149;Y;;;;Next.js представляет собой облегченный фреймворк для статических и обработанных сервером приложений React. По сути это Server Side Rendering для React с возможностью генерации статиеских сборок.;text;;;text;;500;;Middle+;https://nextjs.org/docs;Статья на Medium;;;
149;Next.js;149;Y;;;;Next.js представляет собой облегченный фреймворк для статических и обработанных сервером приложений React. По сути это Server Side Rendering для React с возможностью генерации статиеских сборок.;text;;;text;;500;;Middle+;https://medium.com/@ivaneroshkin/next-js-server-side-rendering-%D0%B4%D0%BB%D1%8F-react-%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B9-f5f61e20dc8c;Официальная документация;;;
149;Next.js;149;Y;;;;Next.js представляет собой облегченный фреймворк для статических и обработанных сервером приложений React. По сути это Server Side Rendering для React с возможностью генерации статиеских сборок.;text;;;text;;500;;Middle+;https://medium.com/@ivaneroshkin/next-js-server-side-rendering-%D0%B4%D0%BB%D1%8F-react-%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B9-f5f61e20dc8c;Статья на Medium;;;
150;Nuxt.js;150;Y;;;;Nuxt.js представляет собой облегченный фреймворк для статических и обработанных сервером приложений React. Как Next.js, только не так.;text;;;text;;500;;Middle+;https://nuxtjs.org/guide;Официальная документация;;;
150;Nuxt.js;150;Y;;;;Nuxt.js представляет собой облегченный фреймворк для статических и обработанных сервером приложений React. Как Next.js, только не так.;text;;;text;;500;;Middle+;https://nuxtjs.org/guide;Статья на Medium;;;
150;Nuxt.js;150;Y;;;;Nuxt.js представляет собой облегченный фреймворк для статических и обработанных сервером приложений React. Как Next.js, только не так.;text;;;text;;500;;Middle+;https://nuxtjs.org/guide;"Academind - ""Nuxt.js & Storyblok - Building a Complete Blog""";;;
150;Nuxt.js;150;Y;;;;Nuxt.js представляет собой облегченный фреймворк для статических и обработанных сервером приложений React. Как Next.js, только не так.;text;;;text;;500;;Middle+;https://www.youtube.com/playlist?list=PL55RiY5tL51pk1RvaQOxI6sJ-yZzExzJn;Официальная документация;;;
150;Nuxt.js;150;Y;;;;Nuxt.js представляет собой облегченный фреймворк для статических и обработанных сервером приложений React. Как Next.js, только не так.;text;;;text;;500;;Middle+;https://www.youtube.com/playlist?list=PL55RiY5tL51pk1RvaQOxI6sJ-yZzExzJn;Статья на Medium;;;
150;Nuxt.js;150;Y;;;;Nuxt.js представляет собой облегченный фреймворк для статических и обработанных сервером приложений React. Как Next.js, только не так.;text;;;text;;500;;Middle+;https://www.youtube.com/playlist?list=PL55RiY5tL51pk1RvaQOxI6sJ-yZzExzJn;"Academind - ""Nuxt.js & Storyblok - Building a Complete Blog""";;;
150;Nuxt.js;150;Y;;;;Nuxt.js представляет собой облегченный фреймворк для статических и обработанных сервером приложений React. Как Next.js, только не так.;text;;;text;;500;;Middle+;https://www.youtube.com/playlist?list=PL55RiY5tL51pk1RvaQOxI6sJ-yZzExzJn;Официальная документация;;;
150;Nuxt.js;150;Y;;;;Nuxt.js представляет собой облегченный фреймворк для статических и обработанных сервером приложений React. Как Next.js, только не так.;text;;;text;;500;;Middle+;https://www.youtube.com/playlist?list=PL55RiY5tL51pk1RvaQOxI6sJ-yZzExzJn;Статья на Medium;;;
150;Nuxt.js;150;Y;;;;Nuxt.js представляет собой облегченный фреймворк для статических и обработанных сервером приложений React. Как Next.js, только не так.;text;;;text;;500;;Middle+;https://www.youtube.com/playlist?list=PL55RiY5tL51pk1RvaQOxI6sJ-yZzExzJn;"Academind - ""Nuxt.js & Storyblok - Building a Complete Blog""";;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://graphql.org/learn/;Официальная документация;;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://graphql.org/learn/;Небольшое введение в GraphQL от Tproger;;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://graphql.org/learn/;"webDev - ""GraphQL""";;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://graphql.org/learn/;"freeCodeCamp.org - ""GraphQL Full Course - Novice to Expert""";;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://graphql.org/learn/;WesBos - FullStack Advanced React + GraphQL;;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://tproger.ru/translations/graphql-beginners-guide/;Официальная документация;;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://tproger.ru/translations/graphql-beginners-guide/;Небольшое введение в GraphQL от Tproger;;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://tproger.ru/translations/graphql-beginners-guide/;"webDev - ""GraphQL""";;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://tproger.ru/translations/graphql-beginners-guide/;"freeCodeCamp.org - ""GraphQL Full Course - Novice to Expert""";;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://tproger.ru/translations/graphql-beginners-guide/;WesBos - FullStack Advanced React + GraphQL;;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://www.youtube.com/playlist?list=PLNkWIWHIRwMF2sVLwzRef0Cu5kzAOeRcu;Официальная документация;;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://www.youtube.com/playlist?list=PLNkWIWHIRwMF2sVLwzRef0Cu5kzAOeRcu;Небольшое введение в GraphQL от Tproger;;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://www.youtube.com/playlist?list=PLNkWIWHIRwMF2sVLwzRef0Cu5kzAOeRcu;"webDev - ""GraphQL""";;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://www.youtube.com/playlist?list=PLNkWIWHIRwMF2sVLwzRef0Cu5kzAOeRcu;"freeCodeCamp.org - ""GraphQL Full Course - Novice to Expert""";;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://www.youtube.com/playlist?list=PLNkWIWHIRwMF2sVLwzRef0Cu5kzAOeRcu;WesBos - FullStack Advanced React + GraphQL;;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=ed8SzALpx1Q&t=1890s;Официальная документация;;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=ed8SzALpx1Q&t=1890s;Небольшое введение в GraphQL от Tproger;;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=ed8SzALpx1Q&t=1890s;"webDev - ""GraphQL""";;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=ed8SzALpx1Q&t=1890s;"freeCodeCamp.org - ""GraphQL Full Course - Novice to Expert""";;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=ed8SzALpx1Q&t=1890s;WesBos - FullStack Advanced React + GraphQL;;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://coursehunters.net/course/full-stack-prodvinutyy-react-graphql;Официальная документация;;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://coursehunters.net/course/full-stack-prodvinutyy-react-graphql;Небольшое введение в GraphQL от Tproger;;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://coursehunters.net/course/full-stack-prodvinutyy-react-graphql;"webDev - ""GraphQL""";;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://coursehunters.net/course/full-stack-prodvinutyy-react-graphql;"freeCodeCamp.org - ""GraphQL Full Course - Novice to Expert""";;;
151;GraphQL;151;Y;;;;GraphQL - язык запросов с открытым исходным кодом, разработанный Facebook. Он создавался как более эффективная альтернатива REST для разработки и использования программных интерфейсов приложений.;text;;;text;;500;;Middle+;https://coursehunters.net/course/full-stack-prodvinutyy-react-graphql;WesBos - FullStack Advanced React + GraphQL;;;
152;Firebase;152;Y;;;;Firebase — американская компания, поставщик облачных услуг, основанная в 2011 году Эндрю Ли и Джеймсом Тэмплином, и поглощённая в 2014 году корпорацией Google. Основной сервис — облачная СУБД класса NoSQL, позволяющая разработчикам приложений хранить и синхронизировать данные между несколькими клиентами. Поддержаны особенности интеграции с приложениями под операционные системы Android и iOS, реализовано API для приложений на JavaScript, Java, Objective-C и Node.js, также возможно работать напрямую с базой данных в стиле REST из ряда JavaScript-фреймворков, включая AngularJS, React, Vue.js, Ember.js и Backbone.js. Предусмотрено API для шифрования данных. Среди других услуг, предоставлявшихся компанией — запущенный 13 мая 2014 года хостинг для хранения статических файлов (таких как CSS, HTML, JavaScript), обеспечивающий доставку через CDN и сервис аутентификации клиента с использованием кода только на стороне клиента с поддержкой входа через Facebook, GitHub, Twitter и Google (Firebase Simple Login).;text;;;text;;500;;Middle+;https://firebase.google.com/docs;Официальная документация;;;
152;Firebase;152;Y;;;;Firebase — американская компания, поставщик облачных услуг, основанная в 2011 году Эндрю Ли и Джеймсом Тэмплином, и поглощённая в 2014 году корпорацией Google. Основной сервис — облачная СУБД класса NoSQL, позволяющая разработчикам приложений хранить и синхронизировать данные между несколькими клиентами. Поддержаны особенности интеграции с приложениями под операционные системы Android и iOS, реализовано API для приложений на JavaScript, Java, Objective-C и Node.js, также возможно работать напрямую с базой данных в стиле REST из ряда JavaScript-фреймворков, включая AngularJS, React, Vue.js, Ember.js и Backbone.js. Предусмотрено API для шифрования данных. Среди других услуг, предоставлявшихся компанией — запущенный 13 мая 2014 года хостинг для хранения статических файлов (таких как CSS, HTML, JavaScript), обеспечивающий доставку через CDN и сервис аутентификации клиента с использованием кода только на стороне клиента с поддержкой входа через Facebook, GitHub, Twitter и Google (Firebase Simple Login).;text;;;text;;500;;Middle+;https://firebase.google.com/docs;"Academind - ""FULL PROJECT with Vue.js + Vuetify + Firebase""";;;
152;Firebase;152;Y;;;;Firebase — американская компания, поставщик облачных услуг, основанная в 2011 году Эндрю Ли и Джеймсом Тэмплином, и поглощённая в 2014 году корпорацией Google. Основной сервис — облачная СУБД класса NoSQL, позволяющая разработчикам приложений хранить и синхронизировать данные между несколькими клиентами. Поддержаны особенности интеграции с приложениями под операционные системы Android и iOS, реализовано API для приложений на JavaScript, Java, Objective-C и Node.js, также возможно работать напрямую с базой данных в стиле REST из ряда JavaScript-фреймворков, включая AngularJS, React, Vue.js, Ember.js и Backbone.js. Предусмотрено API для шифрования данных. Среди других услуг, предоставлявшихся компанией — запущенный 13 мая 2014 года хостинг для хранения статических файлов (таких как CSS, HTML, JavaScript), обеспечивающий доставку через CDN и сервис аутентификации клиента с использованием кода только на стороне клиента с поддержкой входа через Facebook, GitHub, Twitter и Google (Firebase Simple Login).;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=FXY1UyQfSFw&list=PL55RiY5tL51qxUbODJG9cgrsVd7ZHbPrt;Официальная документация;;;
152;Firebase;152;Y;;;;Firebase — американская компания, поставщик облачных услуг, основанная в 2011 году Эндрю Ли и Джеймсом Тэмплином, и поглощённая в 2014 году корпорацией Google. Основной сервис — облачная СУБД класса NoSQL, позволяющая разработчикам приложений хранить и синхронизировать данные между несколькими клиентами. Поддержаны особенности интеграции с приложениями под операционные системы Android и iOS, реализовано API для приложений на JavaScript, Java, Objective-C и Node.js, также возможно работать напрямую с базой данных в стиле REST из ряда JavaScript-фреймворков, включая AngularJS, React, Vue.js, Ember.js и Backbone.js. Предусмотрено API для шифрования данных. Среди других услуг, предоставлявшихся компанией — запущенный 13 мая 2014 года хостинг для хранения статических файлов (таких как CSS, HTML, JavaScript), обеспечивающий доставку через CDN и сервис аутентификации клиента с использованием кода только на стороне клиента с поддержкой входа через Facebook, GitHub, Twitter и Google (Firebase Simple Login).;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=FXY1UyQfSFw&list=PL55RiY5tL51qxUbODJG9cgrsVd7ZHbPrt;"Academind - ""FULL PROJECT with Vue.js + Vuetify + Firebase""";;;
153;TDD / BDD;153;Y;;;;TDD и BDD - методики разработки ПО через тестирование. Концепции обоих подходов похожи, сначала идут тесты и только потом начинается разработка, но предназначение у них совершенно разное. TDD — это больше о программировании и тестировании на уровне технической реализации продукта, когда тесты создают сами разработчики. BDD предполагает описание тестировщиком или аналитиком пользовательских сценариев на естественном языке — если можно так выразиться, на языке бизнеса.;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=H4Hf3pji7Fw&list=PLngnoZX8cAn8XyTsN7_A1gTIQ15SNcKQS;"Development play pays - ""TDD vs BDD. Test Driven Development vs Behaviour Driven Development""";;;
153;TDD / BDD;153;Y;;;;TDD и BDD - методики разработки ПО через тестирование. Концепции обоих подходов похожи, сначала идут тесты и только потом начинается разработка, но предназначение у них совершенно разное. TDD — это больше о программировании и тестировании на уровне технической реализации продукта, когда тесты создают сами разработчики. BDD предполагает описание тестировщиком или аналитиком пользовательских сценариев на естественном языке — если можно так выразиться, на языке бизнеса.;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=H4Hf3pji7Fw&list=PLngnoZX8cAn8XyTsN7_A1gTIQ15SNcKQS;" Development play pays - ""TDD vs BDD. Death Match""";;;
153;TDD / BDD;153;Y;;;;TDD и BDD - методики разработки ПО через тестирование. Концепции обоих подходов похожи, сначала идут тесты и только потом начинается разработка, но предназначение у них совершенно разное. TDD — это больше о программировании и тестировании на уровне технической реализации продукта, когда тесты создают сами разработчики. BDD предполагает описание тестировщиком или аналитиком пользовательских сценариев на естественном языке — если можно так выразиться, на языке бизнеса.;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=H4Hf3pji7Fw&list=PLngnoZX8cAn8XyTsN7_A1gTIQ15SNcKQS;"Статья на Medium - ""TDD / BDD with JavaScript""";;;
153;TDD / BDD;153;Y;;;;TDD и BDD - методики разработки ПО через тестирование. Концепции обоих подходов похожи, сначала идут тесты и только потом начинается разработка, но предназначение у них совершенно разное. TDD — это больше о программировании и тестировании на уровне технической реализации продукта, когда тесты создают сами разработчики. BDD предполагает описание тестировщиком или аналитиком пользовательских сценариев на естественном языке — если можно так выразиться, на языке бизнеса.;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=4sgTIVLGPAk&list=PLngnoZX8cAn-rZpWzX4TFlNbNLJRTKKDm;"Development play pays - ""TDD vs BDD. Test Driven Development vs Behaviour Driven Development""";;;
